성별,연령대,가구원수,소득구간,가계지출금액,가계지출_소비지출금액,가구일련번호
남자,30대,1인가구,고소득(월 700만원 이상),6380271,4543408,6065
남자,30대,1인가구,저소득(월 300만원 미만),2028604,1540018,3441
남자,30대,1인가구,저소득(월 300만원 미만),2863440,2322169,9128
남자,30대,1인가구,저소득(월 300만원 미만),3163914,2905285,4973
남자,30대,1인가구,중간소득(월 300~700만원 미만),1239589,846702,5836
남자,30대,1인가구,중간소득(월 300~700만원 미만),1896380,1400485,10739
남자,30대,1인가구,중간소득(월 300~700만원 미만),2445564,1550214,12861
남자,30대,1인가구,중간소득(월 300~700만원 미만),2483312,1434847,6123
남자,30대,1인가구,중간소득(월 300~700만원 미만),2462956,1479549,10528
남자,30대,1인가구,중간소득(월 300~700만원 미만),2488336,1670041,11615
남자,30대,1인가구,중간소득(월 300~700만원 미만),2517686,1951638,4052
남자,30대,1인가구,중간소득(월 300~700만원 미만),3150363,2058913,5905
남자,30대,1인가구,중간소득(월 300~700만원 미만),3441464,2449809,8600
남자,30대,1인가구,중간소득(월 300~700만원 미만),4511305,3788211,5833
남자,30대,1인가구,중간소득(월 300~700만원 미만),5913192,4421589,7441
남자,30대,1인가구,중간소득(월 300~700만원 미만),4059383,3297473,4916
남자,30대,1인가구,중간소득(월 300~700만원 미만),4640960,2717768,5807
남자,30대,1인가구,고소득(월 700만원 이상),10649271,8088054,3409
남자,30대,1인가구,고소득(월 700만원 이상),8102588,5157437,3025
남자,30대,1인가구,중간소득(월 300~700만원 미만),3378132,2154467,4381
남자,30대,1인가구,중간소득(월 300~700만원 미만),2622853,1683074,11911
남자,30대,1인가구,중간소득(월 300~700만원 미만),2706814,1755891,613
남자,30대,1인가구,중간소득(월 300~700만원 미만),3015205,2162495,1821
남자,30대,1인가구,중간소득(월 300~700만원 미만),2290151,1559898,12690
남자,30대,1인가구,저소득(월 300만원 미만),2272981,1822083,1061
남자,30대,1인가구,저소득(월 300만원 미만),2842127,2503591,550
남자,30대,1인가구,중간소득(월 300~700만원 미만),1916044,1250969,1495
남자,30대,1인가구,중간소득(월 300~700만원 미만),2531474,2142157,1000
남자,30대,1인가구,중간소득(월 300~700만원 미만),4280208,2872864,10770
남자,30대,1인가구,중간소득(월 300~700만원 미만),2576695,1721776,1499
남자,30대,1인가구,중간소득(월 300~700만원 미만),3067425,1925369,3372
남자,30대,1인가구,중간소득(월 300~700만원 미만),3122987,2194697,826
남자,30대,1인가구,중간소득(월 300~700만원 미만),9129757,7298909,3369
남자,30대,1인가구,중간소득(월 300~700만원 미만),3399321,2432556,178
남자,30대,1인가구,고소득(월 700만원 이상),3572711,2672624,5245
남자,30대,1인가구,저소득(월 300만원 미만),804738,662588,4335
남자,30대,1인가구,중간소득(월 300~700만원 미만),1320554,968626,924
남자,30대,1인가구,중간소득(월 300~700만원 미만),2529072,2077463,9024
남자,30대,1인가구,중간소득(월 300~700만원 미만),2529646,1602692,5217
남자,30대,1인가구,중간소득(월 300~700만원 미만),2754796,1931180,2541
남자,30대,1인가구,중간소득(월 300~700만원 미만),2863295,1969779,12857
남자,30대,1인가구,중간소득(월 300~700만원 미만),2916053,2131858,5072
남자,30대,1인가구,중간소득(월 300~700만원 미만),3066535,2006338,9015
남자,30대,1인가구,고소득(월 700만원 이상),4122801,2151292,5240
남자,30대,1인가구,저소득(월 300만원 미만),1736666,1288524,7329
남자,30대,1인가구,중간소득(월 300~700만원 미만),1756927,1156342,5815
남자,30대,1인가구,중간소득(월 300~700만원 미만),1928142,1392326,8458
남자,30대,1인가구,중간소득(월 300~700만원 미만),3145809,2360510,9766
남자,30대,1인가구,중간소득(월 300~700만원 미만),2979878,1801134,8347
남자,30대,1인가구,중간소득(월 300~700만원 미만),3757403,2394968,5835
남자,30대,1인가구,고소득(월 700만원 이상),4840587,4061309,7342
남자,30대,1인가구,고소득(월 700만원 이상),5111515,3724610,5780
남자,30대,1인가구,중간소득(월 300~700만원 미만),2330098,1480370,720
남자,30대,1인가구,중간소득(월 300~700만원 미만),3470076,2849704,1333
남자,30대,1인가구,중간소득(월 300~700만원 미만),2703305,1852225,1106
남자,30대,1인가구,중간소득(월 300~700만원 미만),2790186,1714349,6230
남자,30대,1인가구,중간소득(월 300~700만원 미만),3768444,2175289,10764
남자,30대,1인가구,중간소득(월 300~700만원 미만),6492990,3929430,1129
남자,30대,1인가구,저소득(월 300만원 미만),1693948,1693948,9302
남자,30대,1인가구,저소득(월 300만원 미만),4120481,2596881,5090
남자,30대,1인가구,저소득(월 300만원 미만),1311080,1175900,5033
남자,30대,1인가구,저소득(월 300만원 미만),1707363,1326963,1079
남자,30대,1인가구,저소득(월 300만원 미만),2050670,1374920,5068
남자,30대,1인가구,중간소득(월 300~700만원 미만),2341234,1864470,5075
남자,30대,1인가구,중간소득(월 300~700만원 미만),2761239,2065973,6849
남자,30대,1인가구,중간소득(월 300~700만원 미만),7928016,7035444,10235
남자,30대,1인가구,중간소득(월 300~700만원 미만),2245093,1716163,10109
남자,30대,1인가구,중간소득(월 300~700만원 미만),2790126,1879357,10111
남자,30대,1인가구,중간소득(월 300~700만원 미만),4335347,3652420,6101
남자,30대,1인가구,중간소득(월 300~700만원 미만),2410887,989177,9454
남자,30대,1인가구,중간소득(월 300~700만원 미만),3122452,2120893,682
남자,30대,1인가구,중간소득(월 300~700만원 미만),6733095,3345126,9465
남자,30대,1인가구,중간소득(월 300~700만원 미만),1695810,1350361,5834
남자,30대,1인가구,중간소득(월 300~700만원 미만),1973706,1627022,1690
남자,30대,1인가구,중간소득(월 300~700만원 미만),2672183,1804410,9132
남자,30대,1인가구,중간소득(월 300~700만원 미만),3257589,2761655,5228
남자,30대,1인가구,중간소득(월 300~700만원 미만),2802525,1816907,5809
남자,30대,1인가구,중간소득(월 300~700만원 미만),3818793,3142118,12252
남자,30대,1인가구,중간소득(월 300~700만원 미만),4644905,3447527,6553
남자,30대,1인가구,고소득(월 700만원 이상),7071509,3549411,9444
남자,30대,1인가구,중간소득(월 300~700만원 미만),2727873,1905923,13289
남자,30대,1인가구,저소득(월 300만원 미만),1496910,1314999,3108
남자,30대,1인가구,저소득(월 300만원 미만),3248473,2715080,7107
남자,30대,1인가구,저소득(월 300만원 미만),4535247,3851322,2186
남자,30대,1인가구,중간소득(월 300~700만원 미만),1227515,859385,83
남자,30대,1인가구,중간소득(월 300~700만원 미만),3764682,2237023,1596
남자,30대,1인가구,중간소득(월 300~700만원 미만),5196105,4214137,1098
남자,30대,1인가구,중간소득(월 300~700만원 미만),2658889,1700788,12686
남자,30대,1인가구,중간소득(월 300~700만원 미만),2911335,867745,784
남자,30대,1인가구,고소득(월 700만원 이상),5701699,4525377,3313
남자,30대,1인가구,저소득(월 300만원 미만),2128300,2017640,2173
남자,30대,1인가구,저소득(월 300만원 미만),1296687,988227,11828
남자,30대,1인가구,저소득(월 300만원 미만),1413573,1050908,11406
남자,30대,1인가구,저소득(월 300만원 미만),2185185,1651218,4219
남자,30대,1인가구,중간소득(월 300~700만원 미만),1812851,1504611,2600
남자,30대,1인가구,중간소득(월 300~700만원 미만),1864208,1450287,8483
남자,30대,1인가구,중간소득(월 300~700만원 미만),2570165,1656006,11892
남자,30대,1인가구,중간소득(월 300~700만원 미만),2747123,1821113,9554
남자,30대,1인가구,중간소득(월 300~700만원 미만),3980544,3403234,4632
남자,30대,1인가구,중간소득(월 300~700만원 미만),4295796,2928441,9020
남자,30대,1인가구,중간소득(월 300~700만원 미만),2642721,1693893,6236
남자,30대,1인가구,중간소득(월 300~700만원 미만),3617541,1979953,8657
남자,30대,1인가구,중간소득(월 300~700만원 미만),4109369,2648296,7421
남자,30대,1인가구,저소득(월 300만원 미만),1922168,1625843,1398
남자,30대,1인가구,저소득(월 300만원 미만),1078154,983816,10527
남자,30대,1인가구,저소득(월 300만원 미만),2032892,1309942,9294
남자,30대,1인가구,중간소득(월 300~700만원 미만),3370109,1865628,4713
남자,30대,1인가구,중간소득(월 300~700만원 미만),4395998,4114798,7442
남자,30대,1인가구,중간소득(월 300~700만원 미만),2678629,1602362,854
남자,30대,1인가구,중간소득(월 300~700만원 미만),3069509,1597549,3876
남자,30대,1인가구,중간소득(월 300~700만원 미만),3943928,909158,1786
남자,30대,1인가구,중간소득(월 300~700만원 미만),3212108,2090760,6391
남자,30대,1인가구,저소득(월 300만원 미만),1150344,859787,11272
남자,30대,1인가구,중간소득(월 300~700만원 미만),2358237,1563722,510
남자,30대,1인가구,중간소득(월 300~700만원 미만),4160105,2037816,1160
남자,30대,1인가구,중간소득(월 300~700만원 미만),2458981,1499272,12688
남자,30대,1인가구,중간소득(월 300~700만원 미만),3434252,2511165,2047
남자,30대,1인가구,중간소득(월 300~700만원 미만),4750074,3914494,6418
남자,30대,1인가구,중간소득(월 300~700만원 미만),2389119,958764,765
남자,30대,1인가구,중간소득(월 300~700만원 미만),6253890,2654656,1462
남자,30대,1인가구,중간소득(월 300~700만원 미만),1907410,1258260,2236
남자,30대,1인가구,중간소득(월 300~700만원 미만),2117729,1022627,8660
남자,30대,1인가구,중간소득(월 300~700만원 미만),2403509,1548389,12029
남자,30대,1인가구,중간소득(월 300~700만원 미만),5835171,2222671,11823
남자,30대,1인가구,중간소득(월 300~700만원 미만),2837839,1159481,6993
남자,30대,1인가구,저소득(월 300만원 미만),3191953,2472297,9919
남자,30대,1인가구,중간소득(월 300~700만원 미만),1510756,786536,10233
남자,30대,1인가구,중간소득(월 300~700만원 미만),2123522,1520850,4402
남자,30대,1인가구,중간소득(월 300~700만원 미만),3304508,2114406,6859
남자,30대,1인가구,중간소득(월 300~700만원 미만),3702683,2479211,5168
남자,30대,1인가구,중간소득(월 300~700만원 미만),1951775,1651775,13370
남자,30대,1인가구,중간소득(월 300~700만원 미만),2311869,1484395,359
남자,30대,1인가구,중간소득(월 300~700만원 미만),4573631,3018363,1139
남자,30대,1인가구,저소득(월 300만원 미만),1576881,1319987,3757
남자,30대,1인가구,저소득(월 300만원 미만),1028864,743192,6201
남자,30대,1인가구,저소득(월 300만원 미만),1660058,1293091,12508
남자,30대,1인가구,저소득(월 300만원 미만),2412672,2164322,964
남자,30대,1인가구,중간소득(월 300~700만원 미만),2330817,1770207,2606
남자,30대,1인가구,중간소득(월 300~700만원 미만),2585775,1955505,9464
남자,30대,1인가구,중간소득(월 300~700만원 미만),2594570,1901430,5089
남자,30대,1인가구,중간소득(월 300~700만원 미만),3264787,2531702,11653
남자,30대,1인가구,중간소득(월 300~700만원 미만),4215344,3582878,9556
남자,30대,1인가구,중간소득(월 300~700만원 미만),2479898,1241537,7299
남자,30대,1인가구,고소득(월 700만원 이상),6129037,2544402,7424
남자,30대,1인가구,중간소득(월 300~700만원 미만),1922799,1502739,7251
남자,30대,1인가구,중간소득(월 300~700만원 미만),6107471,5169683,9386
남자,30대,1인가구,중간소득(월 300~700만원 미만),3213255,2530760,12433
남자,30대,1인가구,중간소득(월 300~700만원 미만),5433073,2132053,12105
남자,30대,1인가구,저소득(월 300만원 미만),1071539,1029619,9022
남자,30대,1인가구,중간소득(월 300~700만원 미만),2378580,1750802,9063
남자,30대,1인가구,중간소득(월 300~700만원 미만),2397343,1913708,60
남자,30대,1인가구,중간소득(월 300~700만원 미만),1407175,833040,988
남자,30대,1인가구,중간소득(월 300~700만원 미만),3677680,2525731,6035
남자,30대,1인가구,중간소득(월 300~700만원 미만),4070872,3119822,9466
남자,30대,1인가구,중간소득(월 300~700만원 미만),4491348,2702754,8635
남자,30대,1인가구,중간소득(월 300~700만원 미만),7561080,1601532,5218
남자,30대,1인가구,중간소득(월 300~700만원 미만),2654822,1876418,5511
남자,30대,1인가구,저소득(월 300만원 미만),1641782,1341983,7292
남자,30대,1인가구,중간소득(월 300~700만원 미만),3188320,2143379,3716
남자,30대,1인가구,중간소득(월 300~700만원 미만),2045620,1105676,4863
남자,30대,1인가구,중간소득(월 300~700만원 미만),2504673,1360918,5113
남자,30대,1인가구,중간소득(월 300~700만원 미만),2895098,1604711,5397
남자,30대,1인가구,고소득(월 700만원 이상),6351604,1848204,8212
남자,30대,1인가구,중간소득(월 300~700만원 미만),2324258,1002521,674
남자,30대,1인가구,중간소득(월 300~700만원 미만),12844749,12153667,12436
남자,30대,1인가구,중간소득(월 300~700만원 미만),2074154,1289503,5238
남자,30대,1인가구,중간소득(월 300~700만원 미만),3379711,2286263,1314
남자,30대,1인가구,중간소득(월 300~700만원 미만),9938875,8816161,57
남자,40대,1인가구,중간소득(월 300~700만원 미만),2580220,2294310,9745
남자,40대,1인가구,중간소득(월 300~700만원 미만),2880024,2326414,7700
남자,40대,1인가구,중간소득(월 300~700만원 미만),2680229,1437423,8558
남자,40대,1인가구,중간소득(월 300~700만원 미만),2963289,1905602,6231
